State ,Region,Year,CP,CP Code,Core/Supp,Units,Forest,Grassland,Cropland,CP Coverage,FY-Year,Financial Assistance Requested,FIN Summed by Year,FinSum: Framework Goals,NOBO TAGS,Agroforestry Economics,Aspirational Goals,ASP-Year,Landscape Type: A;;
Virginia,Southeast,2026,561,Heavy Use Area Protection,Supplemental,Acres,(not forest),Grasslands,((not cropland)),2700,FA-2026,0,,,,0,0,asp 2026,Grassland
Virginia,Southeast,2026,574,Spring Development,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),1,FA-2026,0,,,," Improve Water Quality (ag NPS), Sustain Water Quantity",0,asp 2026,Grassland
Virginia,Southeast,2026,578,Stream Crossing,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,0,0,asp 2026,Grassland
Virginia,Southeast,2026,614,Watering Facility,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),10,FA-2026,0,,,,"Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season),  Improve Water Quality (ag NPS), Sustain Water Quantity",0,asp 2026,Grassland
Virginia,Southeast,2026,642,Water Well,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),1,FA-2026,0,,,,0,0,asp 2026,Grassland
West Virginia,Northeast,2026,382,Fence,Supplemental,Feet,(not forest),Grasslands,((not cropland)),10000,FA-2026,0,,,,"Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season)",20000,asp 2026,Grassland
West Virginia,Northeast,2026,472,Access Control,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),25,FA-2026,0,,,,"Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",50,asp 2026,Forest Land + Grassland
West Virginia,Northeast,2026,516,Livestock Pipeline,Supplemental,Feet,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,Commodity Health/Value,0,asp 2026,Grassland
West Virginia,Northeast,2026,533,Pumping Plant,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,,0,asp 2026,Grassland
West Virginia,Northeast,2026,550,Range Planting,Core,Acres,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,"Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought, Improve Soil Health,  Improve Water Quality (ag NPS), Increase Carbon Storage, Reduce Soil Erosion, Sustain Pollinators/Butterflies, Sustain Water Quantity",0,asp 2026,Grassland
West Virginia,Northeast,2026,561,Heavy Use Area Protection,Supplemental,Acres,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,0,0,asp 2026,Grassland
West Virginia,Northeast,2026,574,Spring Development,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,," Improve Water Quality (ag NPS), Sustain Water Quantity",0,asp 2026,Grassland
West Virginia,Northeast,2026,578,Stream Crossing,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,0,0,asp 2026,Grassland
West Virginia,Northeast,2026,614,Watering Facility,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,"Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season),  Improve Water Quality (ag NPS), Sustain Water Quantity",0,asp 2026,Grassland
West Virginia,Northeast,2026,642,Water Well,Supplemental,# of X ,(not forest),Grasslands,((not cropland)),0,FA-2026,0,,,,0,0,asp 2026,Grassland
Alabama,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),200000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,200000,asp 2022,Forest Land + Grassland
Alabama,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Delaware,Northeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Delaware,Northeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),5,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Florida,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Florida,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Georgia,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),2000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Georgia,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Illinois,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),10000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,20000,asp 2022,Forest Land + Grassland
Illinois,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),5,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,25,asp 2022,Forest Land
Indiana,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Indiana,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Iowa,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),270,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,135,asp 2022,Forest Land + Grassland
Iowa,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Kansas,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Kansas,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Kentucky,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Kentucky,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),20,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,30,asp 2022,Forest Land
Louisiana,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),734000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,734500,asp 2022,Forest Land + Grassland
Louisiana,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),64,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,65,asp 2022,Forest Land
Maryland,Northeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Maryland,Northeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Minnesota,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Minnesota,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,200,asp 2022,Forest Land
Mississippi,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),100000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,1000000,asp 2022,Forest Land + Grassland
Mississippi,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Missouri,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),18000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,10500,asp 2022,Forest Land + Grassland
Missouri,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),8,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,4,asp 2022,Forest Land
Nebraska,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Nebraska,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
New Jersey,Northeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,1000,asp 2022,Forest Land + Grassland
New Jersey,Northeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
North Carolina,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),163200,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,15000,asp 2022,Forest Land + Grassland
North Carolina,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),300,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
Ohio,Northeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Ohio,Northeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
South Carolina,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),151000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,150000,asp 2022,Forest Land + Grassland
South Carolina,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),600,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,500,asp 2022,Forest Land
Tennessee,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),10000,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,10000,asp 2022,Forest Land + Grassland
Tennessee,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,50,asp 2022,Forest Land
Texas,Central,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,576830,asp 2022,Forest Land + Grassland
Texas,Central,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,6113,asp 2022,Forest Land
Virginia,Southeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),102250,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
Virginia,Southeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),42,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2022,Forest Land
West Virginia,Northeast,2022,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2022,Forest Land + Grassland
West Virginia,Northeast,2022,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),500,FA-2022,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,1000,asp 2022,Forest Land
Alabama,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),250000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,250000,asp 2023,Forest Land + Grassland
Alabama,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Delaware,Northeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Delaware,Northeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),6,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Florida,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),150000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,200000,asp 2023,Forest Land + Grassland
Florida,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),1068,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,3204,asp 2023,Forest Land
Georgia,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),2000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Georgia,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Illinois,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),10000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,20000,asp 2023,Forest Land + Grassland
Illinois,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),5,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,25,asp 2023,Forest Land
Indiana,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Indiana,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),10,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Iowa,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),270,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,135,asp 2023,Forest Land + Grassland
Iowa,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Kansas,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),3000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,30000,asp 2023,Forest Land + Grassland
Kansas,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),2,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,20,asp 2023,Forest Land
Kentucky,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),10000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,15000,asp 2023,Forest Land + Grassland
Kentucky,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),20,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,30,asp 2023,Forest Land
Louisiana,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),734500,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,735000,asp 2023,Forest Land + Grassland
Louisiana,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),65,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,70,asp 2023,Forest Land
Maryland,Northeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Maryland,Northeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Minnesota,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Minnesota,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,200,asp 2023,Forest Land
Mississippi,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),100000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,1000000,asp 2023,Forest Land + Grassland
Mississippi,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Missouri,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),18000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,10500,asp 2023,Forest Land + Grassland
Missouri,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),8,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,4,asp 2023,Forest Land
Nebraska,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Nebraska,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
New Jersey,Northeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),500,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,1000,asp 2023,Forest Land + Grassland
New Jersey,Northeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
North Carolina,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),138400,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,15000,asp 2023,Forest Land + Grassland
North Carolina,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),300,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
Ohio,Northeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Ohio,Northeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
South Carolina,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),151000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,150000,asp 2023,Forest Land + Grassland
South Carolina,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),600,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,500,asp 2023,Forest Land
Tennessee,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),10000,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,10000,asp 2023,Forest Land + Grassland
Tennessee,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,50,asp 2023,Forest Land
Texas,Central,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,634513,asp 2023,Forest Land + Grassland
Texas,Central,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,6724,asp 2023,Forest Land
Virginia,Southeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),102250,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
Virginia,Southeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),42,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2023,Forest Land
West Virginia,Northeast,2023,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2023,Forest Land + Grassland
West Virginia,Northeast,2023,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),600,FA-2023,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,1200,asp 2023,Forest Land
Alabama,Southeast,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),300000,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,300000,asp 2024,Forest Land + Grassland
Alabama,Southeast,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2024,Forest Land
Delaware,Northeast,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2024,Forest Land + Grassland
Delaware,Northeast,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),7,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2024,Forest Land
Florida,Southeast,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),150000,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,200000,asp 2024,Forest Land + Grassland
Florida,Southeast,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),1068,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,3204,asp 2024,Forest Land
Georgia,Southeast,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),2000,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2024,Forest Land + Grassland
Georgia,Southeast,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2024,Forest Land
Illinois,Central,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),10000,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,20000,asp 2024,Forest Land + Grassland
Illinois,Central,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),5,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,25,asp 2024,Forest Land
Indiana,Central,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),0,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,0,asp 2024,Forest Land + Grassland
Indiana,Central,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),10,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2024,Forest Land
Iowa,Central,2024,394,Firebreak,Supplemental,Feet,Forest Lands,Grasslands,((not cropland)),270,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Wildfire,135,asp 2024,Forest Land + Grassland
Iowa,Central,2024,490,Tree/Shrub Site Preparation,Supplemental,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2024,0,,,"Brood-Rearing Habitat, Forage Habitat",Commodity Health/Value,0,asp 2024,Forest Land
